Date,466940.KS,TDW,ADMA,TW,LEN,BMI,USLM,LW,FTLF,HMY,EVR,K.TO,IRMD,OPEN,SCHO,NICE,HCC,IGIC,PBR-A,AM,SM,ARIS.TO,ACGL,AMRZ,PL,CPRX,BRK-B,TIMB,3093.T,INVE,FIX,ITRN,494670.KS,Cash
2025-06-29,3091990.529296875,10764858.645526553,122830.60785464477,0.0,0.0,0.0,1997215.1797835715,0.0,0.0,0.0,0.0,0.0,162340.64464881085,0.0,0.0,0.0,3293719.8298016563,675901.1793192057,0.0,1315224.9239416793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165908.53581805946,0.0,0.0,0.0,0.0,1051203.9240089431
2025-06-30,3109036.458984375,10693409.11855958,124154.86014591996,0.0,0.0,0.0,2036879.7290145373,0.0,0.0,0.0,0.0,0.0,160816.14446691424,0.0,0.0,0.0,3485104.623394165,680462.5146132107,0.0,1329965.3563626618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167646.34711014456,0.0,0.0,0.0,0.0,2426550.847348489
2025-07-01,3155910.0,10934986.674900055,120555.89434146881,0.0,0.0,0.0,2063990.9699821472,0.0,0.0,0.0,0.0,0.0,160951.64180374146,0.0,0.0,0.0,3338245.701187134,655842.8340511322,0.0,1261804.650838852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161314.25283410586,0.0,0.0,0.0,0.0,2383097.3800613657
2025-07-02,3149091.697265625,11643975.86826928,122952.00576297008,0.0,0.0,0.0,2078291.7104892014,0.0,0.0,0.0,0.0,0.0,164551.99345133174,0.0,0.0,0.0,3805605.2392274924,665205.201729333,0.0,1273322.7600757177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161783.7983293808,0.0,0.0,0.0,0.0,2331391.7253996693
2025-07-03,3216420.146484375,11731864.19883728,123824.15465116501,0.0,0.0,0.0,2125061.4784240723,0.0,0.0,0.0,0.0,0.0,165144.80226135254,0.0,0.0,0.0,809638.897693634,674362.3422327042,0.0,1262772.043996811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160900.49170571845,0.0,731252.5243988037,0.0,0.0,2290017.9193140827
2025-07-04,3168694.1015625,13058016.130749509,148846.73091334524,0.0,0.0,0.0,2128747.6512182504,0.0,0.0,0.0,0.0,0.0,165431.26563353091,0.0,0.0,0.0,811043.3130049501,675532.104211167,0.0,1264962.4728390304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161156.55579278246,0.0,732520.9691889808,0.0,0.0,2246794.704885952
2025-07-05,3168694.1015625,13058016.130749509,148846.73091334524,0.0,0.0,0.0,2128747.6512182504,0.0,0.0,0.0,0.0,0.0,165431.26563353091,0.0,0.0,0.0,811043.3130049501,675532.104211167,0.0,1264962.4728390304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161156.55579278246,0.0,732520.9691889808,0.0,0.0,2204998.704885952
2025-07-06,3168694.1015625,13058016.130749509,148846.73091334524,0.0,0.0,0.0,2128747.6512182504,0.0,0.0,0.0,0.0,0.0,165431.26563353091,0.0,0.0,0.0,811043.3130049501,675532.104211167,0.0,1264962.4728390304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161156.55579278246,0.0,732520.9691889808,0.0,0.0,2163202.704885952
2025-07-07,3238579.025390625,13134331.679772958,146136.80390249658,0.0,0.0,0.0,2078435.3569559008,0.0,0.0,0.0,0.0,0.0,158583.26264443249,0.0,0.0,0.0,800580.0390064158,675806.8073750976,0.0,1257797.237529857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164382.57954449742,0.0,735953.3831045777,0.0,0.0,2121116.824773144
2025-07-08,3461018.244140625,14249518.895253912,146894.0275605102,0.0,0.0,0.0,2098033.467617682,0.0,0.0,0.0,0.0,0.0,160844.95302319992,0.0,0.0,0.0,804277.2349340636,684263.1186603573,0.0,1250888.4752266891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166395.89278000873,0.0,723390.1283775344,0.0,0.0,2062306.562425416
2025-07-09,3443973.3515625,14834182.959043114,150787.81862759404,0.0,0.0,0.0,2145761.4735626243,0.0,0.0,0.0,0.0,0.0,161675.07164310478,0.0,0.0,0.0,802392.9977919348,689789.339825958,0.0,1238475.6776288068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158943.6140004848,0.0,731497.2621068209,0.0,0.0,2022113.4342070557
2025-07-10,3459313.58203125,15290139.548034668,152155.8543434143,0.0,0.0,0.0,2095941.4534378052,0.0,0.0,0.0,0.0,0.0,161059.28356170654,0.0,0.0,0.0,839906.6249542236,687440.3445205688,0.0,1232436.1029167175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173405.43762973975,0.0,731226.1621704102,0.0,0.0,1970564.6063994952
2025-07-11,3491699.7421875,15165064.321773928,152445.40191188967,0.0,0.0,0.0,2100528.1678020023,0.0,0.0,0.0,0.0,0.0,155872.74491294287,0.0,0.0,0.0,868884.4594995473,689256.1732472763,0.0,1232819.2941725445,0.0,0.0,0.0,137001.41620081104,0.0,0.0,0.0,0.0,169115.1092296245,0.0,738882.1333929598,0.0,0.0,1928040.0356689766
2025-07-12,3491699.7421875,15165064.321773928,152445.40191188967,0.0,0.0,0.0,2100528.1678020023,0.0,0.0,0.0,0.0,0.0,155872.74491294287,0.0,0.0,0.0,868884.4594995473,689256.1732472763,0.0,1232819.2941725445,0.0,0.0,0.0,137001.41620081104,0.0,0.0,0.0,0.0,169115.1092296245,0.0,738882.1333929598,0.0,0.0,1886244.0356689766
2025-07-13,3491699.7421875,15165064.321773928,152445.40191188967,0.0,0.0,0.0,2100528.1678020023,0.0,0.0,0.0,0.0,0.0,155872.74491294287,0.0,0.0,0.0,868884.4594995473,689256.1732472763,0.0,1232819.2941725445,0.0,0.0,0.0,137001.41620081104,0.0,0.0,0.0,0.0,169115.1092296245,0.0,738882.1333929598,0.0,0.0,1844449.0356689766
2025-07-14,3608458.8984375,14580763.740061946,154465.30104889534,0.0,0.0,0.0,2089600.700205937,0.0,0.0,0.0,0.0,0.0,157859.94062628597,0.0,0.0,0.0,836481.6288067438,682584.5263891714,0.0,1271833.7451501251,0.0,0.0,0.0,138017.32861081883,0.0,0.0,0.0,0.0,171111.98172204546,0.0,746603.0126855001,0.0,0.0,1813695.1962550282
2025-07-15,3605050.265625,14794693.51014981,149091.23605771177,0.0,0.0,0.0,2084252.650133958,0.0,0.0,0.0,0.0,0.0,157645.5334435217,0.0,0.0,0.0,832866.8056285903,662952.6647395194,0.0,1247636.5550586702,0.0,0.0,0.0,139633.46354596503,0.0,0.0,0.0,0.0,166346.08549326658,0.0,743264.0297522098,0.0,0.0,1778224.2003717795
2025-07-16,3443973.3515625,14706462.741174,147157.80226004776,0.0,0.0,0.0,2115643.2181413006,0.0,0.0,0.0,0.0,0.0,158370.77653346024,0.0,0.0,0.0,821293.7625383064,684093.1412609369,0.0,1253071.941611954,0.0,0.0,0.0,139917.32146817632,0.0,0.0,0.0,0.0,162991.54550149105,0.0,756179.2302810401,0.0,0.0,1745996.1676667854
2025-07-17,3480620.302734375,15419671.732137019,146164.46270592045,0.0,0.0,0.0,2159326.8389924895,0.0,0.0,0.0,0.0,0.0,156939.4136758754,0.0,0.0,0.0,871858.2441977877,696861.0567961447,0.0,1258104.4110472337,0.0,0.0,0.0,138446.47506355774,0.0,0.0,0.0,0.0,166065.17095454503,0.0,760692.4391939119,0.0,0.0,1690695.4525011443
2025-07-18,3425223.10546875,15340638.375226865,139686.79216668103,0.0,0.0,0.0,2182624.6607522853,0.0,0.0,0.0,0.0,0.0,155607.9990967596,0.0,0.0,0.0,873889.0038316045,695297.41168006,0.0,1287790.325271179,0.0,0.0,0.0,136687.1534085637,0.0,0.0,0.0,0.0,158518.22551712394,0.0,769459.9694923908,0.0,0.0,1650558.9780877382
2025-07-19,3425223.10546875,15340638.375226865,139686.79216668103,0.0,0.0,0.0,2182624.6607522853,0.0,0.0,0.0,0.0,0.0,155607.9990967596,0.0,0.0,0.0,873889.0038316045,695297.41168006,0.0,1287790.325271179,0.0,0.0,0.0,136687.1534085637,0.0,0.0,0.0,0.0,158518.22551712394,0.0,769459.9694923908,0.0,0.0,1608762.9780877382
2025-07-20,3425223.10546875,15340638.375226865,139686.79216668103,0.0,0.0,0.0,2182624.6607522853,0.0,0.0,0.0,0.0,0.0,155607.9990967596,0.0,0.0,0.0,873889.0038316045,695297.41168006,0.0,1287790.325271179,0.0,0.0,0.0,136687.1534085637,0.0,0.0,0.0,0.0,158518.22551712394,0.0,769459.9694923908,0.0,0.0,1566966.9780877382
2025-07-21,3421814.818359375,15361486.749241836,142922.7720775134,0.0,0.0,0.0,2200605.2665844467,0.0,0.0,0.0,0.0,0.0,154123.6171489153,0.0,0.0,0.0,903664.9435348548,691326.0946021462,0.0,1232461.208724882,0.0,0.0,0.0,136808.2565583391,0.0,0.0,0.0,0.0,158409.56894896226,0.0,756095.3335990682,0.0,0.0,1522422.3706196658
2025-07-22,3417553.681640625,15674812.645734074,141360.17417990137,0.0,0.0,0.0,2222125.1796682086,0.0,0.0,0.0,0.0,0.0,153453.61835537106,0.0,0.0,0.0,990451.664228484,689559.6909360453,0.0,1221861.4784299107,0.0,0.0,0.0,137589.27703079022,0.0,0.0,0.0,0.0,159513.634617239,0.0,733676.2209353447,0.0,0.0,1469305.7342440113
2025-07-23,3407326.0546875,16391097.342268992,142393.30533956923,0.0,0.0,0.0,2232681.508626323,0.0,0.0,0.0,0.0,0.0,155132.21667557582,0.0,0.0,0.0,975139.050385002,687681.7107765516,0.0,1219697.8707145918,0.0,0.0,0.0,140637.7470532395,0.0,0.0,0.0,0.0,163120.7818195084,0.0,754303.5260759443,0.0,0.0,1419588.8855771981
2025-07-24,3424371.29296875,16372818.74640027,142674.55175535288,0.0,0.0,0.0,2209921.8529505935,0.0,145834.11712055653,0.0,0.0,0.0,153367.01211646013,0.0,0.0,0.0,952141.6908567064,670962.498009176,0.0,1223654.2590442132,0.0,0.0,0.0,139095.12100512162,0.0,0.0,0.0,0.0,168329.6248873067,0.0,771440.688616097,0.0,0.0,1379724.5442693979
2025-07-25,3451643.466796875,16374408.207397461,148258.32188415527,0.0,0.0,0.0,2207360.1287841797,0.0,141590.39581298828,0.0,0.0,0.0,152417.2335205078,0.0,0.0,0.0,934881.7965087891,684089.2415008545,0.0,1221406.7177581787,0.0,0.0,0.0,139491.53057861328,0.0,0.0,0.0,0.0,165748.66716636112,0.0,942836.658203125,0.0,0.0,1339323.6340879127
2025-07-26,3451643.466796875,16374408.207397461,148258.32188415527,0.0,0.0,0.0,2207360.1287841797,0.0,141590.39581298828,0.0,0.0,0.0,152417.2335205078,0.0,0.0,0.0,934881.7965087891,684089.2415008545,0.0,1221406.7177581787,0.0,0.0,0.0,139491.53057861328,0.0,0.0,0.0,0.0,165748.66716636112,0.0,942836.658203125,0.0,0.0,1297527.6340879127
2025-07-27,3451643.466796875,16374408.207397461,148258.32188415527,0.0,0.0,0.0,2207360.1287841797,0.0,141590.39581298828,0.0,0.0,0.0,152417.2335205078,0.0,0.0,0.0,934881.7965087891,684089.2415008545,0.0,1221406.7177581787,0.0,0.0,0.0,139491.53057861328,0.0,0.0,0.0,0.0,165748.66716636112,0.0,942836.658203125,0.0,0.0,0.0
2025-07-28,0.0,16833825.89571515,149340.2431640625,0.0,0.0,0.0,2247056.3707771897,0.0,141928.5413630493,0.0,0.0,0.0,155769.54997355863,132663.91114465875,0.0,0.0,868693.215525616,669929.3840082819,0.0,1216580.5820163097,0.0,0.0,0.0,140012.49133771285,0.0,0.0,0.0,0.0,161191.09087118763,0.0,956080.7314466089,0.0,0.0,1482313.992656611
2025-07-29,0.0,16782761.062719785,152101.05858621374,0.0,0.0,0.0,2337673.006318398,0.0,145825.9869741425,0.0,0.0,0.0,158279.75529696792,116685.77506905119,0.0,0.0,878624.9680384845,674906.3532967605,0.0,1229392.5586726964,0.0,0.0,0.0,143099.72859688103,0.0,0.0,0.0,0.0,160905.7046104339,0.0,952548.9765017033,0.0,0.0,1440375.0653184839
2025-07-30,0.0,16268967.079894347,154913.44403765257,0.0,0.0,0.0,2317844.950580173,0.0,138108.24033413082,0.0,0.0,0.0,159906.25963028707,117872.54315541443,0.0,0.0,841310.1587474719,674606.2924402226,0.0,1241486.3189859283,0.0,0.0,0.0,143075.96421804558,0.0,0.0,0.0,0.0,161312.9689763533,0.0,974142.0196304172,0.0,0.0,1408363.7593695559
2025-07-31,0.0,16017182.483075615,156240.75256585702,0.0,0.0,0.0,2075508.9008712955,0.0,139252.001953125,0.0,0.0,0.0,160245.25691004843,105051.71217913268,0.0,0.0,855009.4805536196,689981.1279458385,0.0,1332631.8420372158,0.0,0.0,0.0,140971.11695801094,0.0,0.0,0.0,0.0,158961.74001204316,0.0,977167.6915693581,0.0,0.0,1368811.893368844
2025-08-01,0.0,15211847.885074094,161387.33029563446,0.0,0.0,0.0,2062340.0396096986,0.0,139151.0009765625,0.0,0.0,0.0,181620.4657042399,119809.00639992615,0.0,0.0,856218.4925819747,673580.7070654118,0.0,1344727.9861589195,0.0,0.0,0.0,140565.7502396498,0.0,0.0,0.0,0.0,154323.95878534997,0.0,965351.7460338771,0.0,0.0,1299376.6310746633
2025-08-02,0.0,15211847.885074094,161387.33029563446,0.0,0.0,0.0,2062340.0396096986,0.0,139151.0009765625,0.0,0.0,0.0,181620.4657042399,119809.00639992615,0.0,0.0,856218.4925819747,673580.7070654118,0.0,1344727.9861589195,0.0,0.0,0.0,140565.7502396498,0.0,0.0,0.0,0.0,154323.95878534997,0.0,965351.7460338771,0.0,0.0,1219532.6310746633
2025-08-03,0.0,15211847.885074094,161387.33029563446,0.0,0.0,0.0,2062340.0396096986,0.0,139151.0009765625,0.0,0.0,0.0,181620.4657042399,119809.00639992615,0.0,0.0,856218.4925819747,673580.7070654118,0.0,1344727.9861589195,0.0,0.0,0.0,140565.7502396498,0.0,0.0,0.0,0.0,154323.95878534997,0.0,965351.7460338771,0.0,0.0,1139689.6310746633
2025-08-04,0.0,16318489.491570555,166070.90794356074,0.0,0.0,0.0,2300266.8902035803,0.0,145134.7997286683,0.0,0.0,0.0,193841.3009050768,140213.56239156274,0.0,0.0,875501.8651637435,677846.801836004,0.0,1352867.695100836,0.0,0.0,0.0,139798.21041054558,0.0,0.0,0.0,0.0,157866.71137895202,0.0,0.0,0.0,0.0,2452681.7633669116
2025-08-05,0.0,21157829.62570756,157397.18691143207,0.0,0.0,0.0,2356956.6538620293,0.0,171011.71766419988,0.0,0.0,0.0,189865.80160479248,142952.51418656943,0.0,0.0,895656.7335434351,674633.498646569,0.0,1334909.4118462019,0.0,0.0,0.0,137518.9115612805,0.0,0.0,0.0,0.0,157158.76725981012,0.0,0.0,0.0,0.0,2312752.1772061177
2025-08-06,0.0,22229095.168476745,154243.16192823462,0.0,0.0,0.0,2361385.949100286,0.0,165724.03169299942,0.0,0.0,0.0,192327.37373360991,108014.57722125582,0.0,0.0,908859.8728852831,700576.9966944805,0.0,1350810.6373278773,0.0,0.0,0.0,137321.83404594846,0.0,0.0,0.0,0.0,156891.20467754547,0.0,0.0,0.0,0.0,2236722.192215733
2025-08-07,0.0,20473467.433091708,139131.19647216797,0.0,0.0,0.0,2350141.638019055,0.0,161032.24608142395,0.0,0.0,0.0,188337.16122408584,105005.98396434762,0.0,0.0,987330.688653728,688541.2747362722,0.0,1332793.4813070386,0.0,0.0,0.0,127893.35729548894,0.0,0.0,0.0,0.0,160512.89057336282,0.0,0.0,0.0,0.0,2170612.6485813223
2025-08-08,0.0,20672892.709751558,137278.22730002739,0.0,0.0,0.0,2479815.7827386856,0.0,160878.1168687865,0.0,0.0,0.0,191038.64021195844,110728.35186537594,0.0,0.0,1006471.7691707835,684801.4937668871,0.0,1331907.2309193648,0.0,0.0,0.0,130744.47465663776,0.0,0.0,0.0,0.0,348885.2324744873,0.0,0.0,0.0,0.0,2068022.970275443
2025-08-09,0.0,20672892.709751558,137278.22730002739,0.0,0.0,0.0,2479815.7827386856,0.0,160878.1168687865,0.0,0.0,0.0,191038.64021195844,110728.35186537594,0.0,0.0,1006471.7691707835,684801.4937668871,0.0,1331907.2309193648,0.0,0.0,0.0,130744.47465663776,0.0,0.0,0.0,0.0,348885.2324744873,0.0,0.0,0.0,0.0,1988179.970275443
2025-08-10,0.0,20672892.709751558,137278.22730002739,0.0,0.0,0.0,2479815.7827386856,0.0,160878.1168687865,0.0,0.0,0.0,191038.64021195844,110728.35186537594,0.0,0.0,1006471.7691707835,684801.4937668871,0.0,1331907.2309193648,0.0,0.0,0.0,130744.47465663776,0.0,0.0,0.0,0.0,348885.2324744873,0.0,0.0,0.0,0.0,1908335.970275443
2025-08-11,0.0,19787950.994511507,136393.96557041444,0.0,0.0,0.0,2503955.9593969584,0.0,173531.77099714056,0.0,0.0,0.0,191622.01783917844,131439.4873935578,0.0,0.0,1001560.7881670818,698026.9856872596,0.0,1336086.0594301578,0.0,0.0,0.0,130160.61021229252,0.0,0.0,0.0,0.0,347630.86502736434,0.0,0.0,0.0,0.0,1839124.4957670867
2025-08-12,0.0,20051057.416076586,139757.28823671117,0.0,0.0,0.0,2630674.5599395037,0.0,186565.4224780947,0.0,0.0,0.0,200119.4804661721,140744.03888611007,0.0,0.0,1061529.3552479893,702487.6987317391,0.0,1323496.0564327799,0.0,0.0,0.0,133676.52738392353,0.0,0.0,0.0,0.0,345499.48635983176,0.0,0.0,0.0,0.0,1751249.6697605588
2025-08-13,0.0,20216903.087357655,142734.89080393966,0.0,0.0,0.0,2711397.446696833,0.0,179469.74636730365,0.0,0.0,0.0,193698.39835378155,137230.1907350684,0.0,0.0,1056742.7382556088,697089.620187189,0.0,1312787.8327175318,0.0,0.0,0.0,141221.62965115067,0.0,0.0,0.0,0.0,331572.88092084846,0.0,0.0,0.0,0.0,2169934.537953086
2025-08-14,0.0,20017680.032043885,140387.37690260913,0.0,0.0,0.0,2676312.8534225523,0.0,668018.9084154507,0.0,0.0,0.0,190783.1323863566,171851.14069511485,0.0,0.0,1016162.4805188328,694630.9292982202,0.0,0.0,0.0,0.0,0.0,140563.11686659418,0.0,0.0,0.0,0.0,332731.2779069762,0.0,0.0,0.0,0.0,2096397.7515434027
2025-08-15,0.0,20221821.30722003,141479.4653962967,0.0,0.0,0.0,2598899.7368965745,0.0,691575.6439795531,0.0,0.0,0.0,192670.56076074392,180381.46760671004,0.0,0.0,995293.1273119524,687677.0827291165,0.0,0.0,0.0,0.0,0.0,141214.97785759252,0.0,0.0,0.0,0.0,337723.60270816984,0.0,0.0,0.0,0.0,2015898.027533263
2025-08-16,0.0,20221821.30722003,141479.4653962967,0.0,0.0,0.0,2598899.7368965745,0.0,691575.6439795531,0.0,0.0,0.0,192670.56076074392,180381.46760671004,0.0,0.0,995293.1273119524,687677.0827291165,0.0,0.0,0.0,0.0,0.0,141214.97785759252,0.0,0.0,0.0,0.0,337723.60270816984,0.0,0.0,0.0,0.0,1936054.027533263
2025-08-17,0.0,20221821.30722003,141479.4653962967,0.0,0.0,0.0,2598899.7368965745,0.0,691575.6439795531,0.0,0.0,0.0,192670.56076074392,180381.46760671004,0.0,0.0,995293.1273119524,687677.0827291165,0.0,0.0,0.0,0.0,0.0,141214.97785759252,0.0,0.0,0.0,0.0,337723.60270816984,0.0,0.0,0.0,0.0,1856211.027533263
2025-08-18,0.0,21118393.164023496,146820.51534494944,0.0,0.0,0.0,2625918.8506416082,0.0,697459.9401855469,0.0,0.0,0.0,192411.3721541986,215109.13574491942,0.0,0.0,971455.20665925,692345.2744092066,0.0,0.0,0.0,0.0,0.0,138779.85832438245,0.0,0.0,0.0,0.0,694100.7336766433,0.0,0.0,0.0,0.0,1731699.9488358013
2025-08-19,0.0,20402556.791082658,145126.2704207017,0.0,0.0,0.0,2548609.8856253475,0.0,697754.4572421117,0.0,0.0,0.0,191961.4187322557,205845.18076545966,0.0,0.0,960084.7888741158,694981.213853721,0.0,0.0,0.0,0.0,0.0,139963.75198090542,0.0,0.0,0.0,0.0,705913.1770873731,0.0,0.0,0.0,0.0,1661064.06433535
2025-08-20,0.0,20225352.491945133,144421.08208309952,0.0,0.0,0.0,2497663.1244040728,0.0,698313.5097380681,0.0,0.0,0.0,192079.3482348658,183684.70391966644,0.0,0.0,960820.5801495127,712809.8525209124,0.0,0.0,0.0,0.0,0.0,135836.98410519492,0.0,0.0,0.0,0.0,712538.6924676457,0.0,0.0,0.0,0.0,1583202.6304318272
2025-08-21,0.0,21047243.762082376,143322.97270410927,0.0,0.0,0.0,2548921.3791310936,0.0,692308.6321230931,0.0,0.0,0.0,194809.41653861292,206183.91558291327,0.0,0.0,956309.1857528575,728432.9129671971,0.0,0.0,0.0,0.0,0.0,136768.07745243795,0.0,0.0,0.0,0.0,700943.9160453156,0.0,0.0,0.0,0.0,1494345.8296199962
2025-08-22,0.0,22135952.272641473,149478.3400286408,0.0,0.0,0.0,2716830.7466276735,0.0,713801.0925292969,0.0,0.0,0.0,201080.55451336317,287493.9002252219,0.0,0.0,993328.5736807343,0.0,0.0,0.0,0.0,0.0,0.0,1420214.8088068701,0.0,0.0,0.0,0.0,699268.8508976419,0.0,0.0,0.0,0.0,1398402.8600490838
2025-08-23,0.0,22135952.272641473,149478.3400286408,0.0,0.0,0.0,2716830.7466276735,0.0,713801.0925292969,0.0,0.0,0.0,201080.55451336317,287493.9002252219,0.0,0.0,993328.5736807343,0.0,0.0,0.0,0.0,0.0,0.0,1420214.8088068701,0.0,0.0,0.0,0.0,699268.8508976419,0.0,0.0,0.0,0.0,1318558.8600490838
2025-08-24,0.0,22135952.272641473,149478.3400286408,0.0,0.0,0.0,2716830.7466276735,0.0,713801.0925292969,0.0,0.0,0.0,201080.55451336317,287493.9002252219,0.0,0.0,993328.5736807343,0.0,0.0,0.0,0.0,0.0,0.0,1420214.8088068701,0.0,0.0,0.0,0.0,699268.8508976419,0.0,0.0,0.0,0.0,1238715.8600490838
2025-08-25,0.0,21501173.673437953,141137.75679412996,0.0,0.0,0.0,2639311.5975946933,0.0,755057.9796498874,0.0,0.0,0.0,195506.54004791752,257411.1451637844,0.0,0.0,994534.8873117752,0.0,0.0,0.0,0.0,0.0,0.0,1400783.9606761467,0.0,0.0,0.0,0.0,699383.3047729209,0.0,0.0,0.0,0.0,1166210.1545507908
2025-08-26,0.0,21430819.82844742,142516.53818904888,0.0,0.0,0.0,2697885.8485718966,0.0,768005.7847142033,0.0,0.0,0.0,199645.80491379648,267669.93354662857,0.0,0.0,988659.6151223369,0.0,0.0,0.0,0.0,0.0,0.0,1429304.8616750538,0.0,0.0,0.0,0.0,696169.8448220696,0.0,0.0,0.0,0.0,1087638.9399975464
2025-08-27,0.0,22006567.11155638,144273.81994628906,0.0,0.0,0.0,2772643.875638157,0.0,783678.6529773334,0.0,0.0,0.0,203547.25784423575,229750.82986206154,0.0,0.0,983640.1789767668,0.0,0.0,0.0,0.0,0.0,0.0,1434346.763691157,0.0,0.0,0.0,0.0,696962.3076168713,0.0,0.0,0.0,0.0,1001445.201890748
2025-08-28,0.0,21755869.86305237,145235.9629869461,0.0,0.0,0.0,2809635.2762145996,0.0,780497.1127510071,0.0,0.0,0.0,201086.33563613892,243828.74141085148,0.0,0.0,980793.4384918213,0.0,0.0,0.0,0.0,0.0,0.0,1435594.4463729858,0.0,0.0,0.0,0.0,701714.6303542564,0.0,0.0,0.0,0.0,924779.1927290261
2025-08-29,0.0,21668786.12959794,143369.5050408463,0.0,0.0,0.0,2784628.570829749,0.0,773331.4799480676,0.0,0.0,0.0,198294.5567545183,252585.59990981838,0.0,0.0,1012857.013710184,0.0,0.0,0.0,0.0,0.0,0.0,1425901.2482068408,0.0,0.0,0.0,0.0,701522.9565812652,0.0,0.0,0.0,0.0,843323.9394207746
2025-08-30,0.0,21668786.12959794,143369.5050408463,0.0,0.0,0.0,2784628.570829749,0.0,773331.4799480676,0.0,0.0,0.0,198294.5567545183,252585.59990981838,0.0,0.0,1012857.013710184,0.0,0.0,0.0,0.0,0.0,0.0,1425901.2482068408,0.0,0.0,0.0,0.0,701522.9565812652,0.0,0.0,0.0,0.0,763480.9394207746
2025-08-31,0.0,21668786.12959794,143369.5050408463,0.0,0.0,0.0,2784628.570829749,0.0,773331.4799480676,0.0,0.0,0.0,198294.5567545183,252585.59990981838,0.0,0.0,1012857.013710184,0.0,0.0,0.0,0.0,0.0,0.0,1425901.2482068408,0.0,0.0,0.0,0.0,701522.9565812652,0.0,0.0,0.0,0.0,683636.9394207746
2025-09-01,0.0,21738123.42051574,143828.268767633,0.0,0.0,0.0,2793539.0192581415,0.0,775806.0398740531,0.0,0.0,0.0,198929.07348687574,253393.84090300777,0.0,0.0,1016098.0241201688,0.0,0.0,0.0,0.0,0.0,0.0,1430463.9463236462,0.0,0.0,0.0,0.0,711864.6169810009,0.0,0.0,0.0,0.0,792617.7497697324
2025-09-02,0.0,21277157.60498047,143751.40832949802,0.0,0.0,0.0,2739929.358297646,0.0,754276.9463896193,0.0,0.0,0.0,197271.61219649762,290692.6450864468,0.0,0.0,950090.9941041246,0.0,0.0,0.0,0.0,0.0,0.0,1452892.7260242403,0.0,0.0,0.0,0.0,719099.1911874153,0.0,0.0,0.0,0.0,913686.5134040453
2025-09-03,0.0,20475355.308017805,141409.38936179364,0.0,0.0,0.0,2691676.7833154947,0.0,718761.363085052,0.0,0.0,0.0,194676.09988590702,0.0,0.0,0.0,929341.7867253274,0.0,0.0,0.0,0.0,0.0,0.0,1431946.872242093,0.0,0.0,0.0,0.0,710093.5903867912,0.0,0.0,0.0,0.0,1035468.8069797382
2025-09-04,0.0,20666577.70827011,140950.17712036287,0.0,0.0,0.0,2685693.568483487,0.0,768326.4424221497,0.0,0.0,0.0,198217.92566001974,0.0,0.0,0.0,917070.3720201161,0.0,0.0,0.0,0.0,0.0,0.0,1437607.0783401188,0.0,0.0,0.0,0.0,727010.1139610515,0.0,0.0,0.0,0.0,2144151.6137225814
2025-09-05,0.0,20894542.901799493,140904.32614043914,0.0,0.0,0.0,2736419.7994546294,0.0,782198.5278067924,0.0,0.0,0.0,198151.6649588272,0.0,0.0,0.0,1011290.9982468858,0.0,0.0,0.0,0.0,0.0,0.0,1478715.4573827982,0.0,0.0,0.0,0.0,732655.5909143155,0.0,0.0,0.0,0.0,2243797.733295817
2025-09-06,0.0,20894542.901799493,140904.32614043914,0.0,0.0,0.0,2736419.7994546294,0.0,782198.5278067924,0.0,0.0,0.0,198151.6649588272,0.0,0.0,0.0,1011290.9982468858,0.0,0.0,0.0,0.0,0.0,0.0,1478715.4573827982,0.0,0.0,0.0,0.0,732655.5909143155,0.0,0.0,0.0,0.0,2354006.733295817
2025-09-07,0.0,20894542.901799493,140904.32614043914,0.0,0.0,0.0,2736419.7994546294,0.0,782198.5278067924,0.0,0.0,0.0,198151.6649588272,0.0,0.0,0.0,1011290.9982468858,0.0,0.0,0.0,0.0,0.0,0.0,1478715.4573827982,0.0,0.0,0.0,0.0,732655.5909143155,0.0,0.0,0.0,0.0,2464215.733295817
2025-09-08,0.0,21278939.722048156,136500.44679634552,0.0,0.0,0.0,2713805.9993098676,0.0,795144.159721504,0.0,0.0,0.0,196835.78094792366,0.0,0.0,0.0,962265.7497978732,0.0,0.0,0.0,0.0,0.0,0.0,1510993.5262361728,0.0,0.0,0.0,0.0,733554.281845544,0.0,0.0,0.0,0.0,2574146.333296612
